Obra;Bloco;Unidade;Id_Contrato_Vencimento;Contrato;DataVencimento;ValorPrestacao;Principal;JurosTP;Variacoes;Seguros;Descontos;Multa;JurosMora;ProRataIndice;ProRataContrato;ValorPresente;IndiceReajuste;SituacaoParcela;BoletoJM;VencimentoJM;Periodicidade;TipoContrato;TipoEmprestimo;TipoBloqueio;CRM_ProcessamentoPendente;CRM_Operacao;CRM_ParcelaId;CreatedOn;ModifiedOn;GeradoPor;IDRENEG;DataRenegociacao;ValorAbono;ValorAcrescimo;VLRABONOMULTA;VLRABONOJUROS;VLRABONOPRORATA;TX_JUROS;TX_ENCARGOS;MotivoRenegociacao
7013;6;53;100000002598520000000;1000000025985;2005-06-01 00:00:00.000;1238.57;521.43;9.94;707.20;0.00;0.00;24.77;5567.30;0.00;24.58;6855.22;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;20;1;I;758BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:41:59.870;2019-06-25 01:00:07.897;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7013;6;53;100000002598520000000;1000000025985;2005-07-01 00:00:00.000;1238.62;526.41;4.99;707.22;0.00;0.00;24.77;5500.14;0.00;24.34;6787.87;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;20;1;I;798BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:41:59.873;2019-06-25 01:00:07.897;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7013;6;53;100000002598620000000;1000000025986;2005-07-01 00:00:00.000;71430.39;30356.71;288.05;40785.63;0.00;0.00;1428.61;317189.38;0.00;1403.54;391451.92;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;20;1;I;7C8BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:41:59.873;2019-06-25 01:00:07.897;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7013;6;53;100000002598720000000;1000000025987;2004-08-01 00:00:00.000;1576.89;680.97;0.00;895.92;0.00;0.00;31.54;8007.28;0.00;34.60;9650.31;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;20;1;I;818BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:41:59.877;2019-06-25 01:00:07.897;;0;1900-01-01 00:00:00.000;0.00;0.00;0.00;0.00;0.00;12.00;0.00;
7013;7;53;100000002599120000000;1000000025991;2007-05-15 00:00:00.000;1526.59;372.42;469.73;684.44;0.00;0.00;30.53;2763.09;0.01;24.34;4344.55;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;458BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.620;2015-11-24 02:15:36.090;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2007-06-15 00:00:00.000;1526.59;376.15;466.00;684.44;0.00;0.00;30.53;2719.21;0.01;24.09;4300.42;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;4D8BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.620;2015-11-24 02:15:36.090;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2007-07-15 00:00:00.000;1526.59;379.91;462.24;684.44;0.00;0.00;30.53;2677.17;0.01;23.85;4258.14;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;558BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.623;2015-11-24 02:15:36.090;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2007-08-15 00:00:00.000;1526.59;383.71;458.44;684.44;0.00;0.00;30.53;2634.17;0.01;23.61;4214.90;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;5C8BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.623;2015-11-24 02:15:36.090;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2007-09-15 00:00:00.000;1526.59;387.55;454.60;684.44;0.00;0.00;30.53;2591.61;0.01;23.37;4172.10;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;618BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.627;2015-11-24 02:15:36.090;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2007-10-15 00:00:00.000;1526.59;391.42;450.73;684.44;0.00;0.00;30.53;2550.84;0.01;23.14;4131.10;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;648BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.627;2015-11-24 02:15:36.090;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2007-11-15 00:00:00.000;1526.59;395.34;446.81;684.44;0.00;0.00;30.53;2509.13;0.01;22.90;4089.15;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;678BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.630;2015-11-24 02:15:36.090;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2007-12-15 00:00:00.000;1526.59;399.29;442.86;684.44;0.00;0.00;30.53;2469.17;0.01;22.68;4048.97;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;708BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.630;2015-11-24 02:15:36.090;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2008-01-15 00:00:00.000;1526.59;403.28;438.87;684.44;0.00;0.00;30.53;2428.29;0.01;22.45;4007.86;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;748BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.630;2015-11-24 02:15:36.090;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2008-02-15 00:00:00.000;1526.59;407.32;434.83;684.44;0.00;0.00;30.53;2387.84;0.01;22.22;3967.18;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;778BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.633;2015-11-24 02:15:36.090;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2008-03-15 00:00:00.000;1526.59;411.39;430.76;684.44;0.00;0.00;30.53;2350.37;0.01;22.01;3929.50;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;7A8BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.633;2015-11-24 02:15:36.090;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2008-04-15 00:00:00.000;1526.59;415.50;426.65;684.44;0.00;0.00;30.53;2310.71;0.01;21.79;3889.62;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;7E8BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.637;2015-11-24 02:15:36.090;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2008-05-15 00:00:00.000;1526.59;419.66;422.49;684.44;0.00;0.00;30.53;2272.72;0.01;21.57;3851.41;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;808BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.637;2015-11-24 02:15:36.090;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2008-06-15 00:00:00.000;1526.59;423.85;418.30;684.44;0.00;0.00;30.53;2233.85;0.01;21.35;3812.32;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;838BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.640;2015-11-24 02:15:36.090;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2008-07-15 00:00:00.000;1526.59;428.09;414.06;684.44;0.00;0.00;30.53;2196.62;0.01;21.14;3774.88;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;868BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.640;2015-11-24 02:15:36.090;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2008-08-15 00:00:00.000;1526.59;432.37;409.78;684.44;0.00;0.00;30.53;2158.53;0.01;20.93;3736.58;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;898BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.640;2015-11-24 02:15:36.090;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2008-09-15 00:00:00.000;1526.59;436.70;405.45;684.44;0.00;0.00;30.53;2120.84;0.01;20.72;3698.68;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;8B8BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.643;2015-11-24 02:15:36.090;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2008-10-15 00:00:00.000;1526.59;441.06;401.09;684.44;0.00;0.00;30.53;2084.72;0.01;20.51;3662.35;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;8E8BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.643;2015-11-24 02:15:36.090;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2008-11-15 00:00:00.000;1526.59;445.47;396.68;684.44;0.00;0.00;30.53;2047.78;0.01;20.31;3625.21;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;918BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.647;2015-11-24 02:15:36.090;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2008-12-15 00:00:00.000;1526.59;449.93;392.22;684.44;0.00;0.00;30.53;2012.39;0.01;20.11;3589.62;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;938BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.650;2015-11-24 02:15:36.090;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2009-01-15 00:00:00.000;1526.59;454.43;387.72;684.44;0.00;0.00;30.53;1976.19;0.01;19.90;3553.21;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;968BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.650;2015-11-24 02:15:36.093;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2009-02-15 00:00:00.000;1526.59;458.97;383.18;684.44;0.00;0.00;30.53;1940.36;0.01;19.70;3517.18;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;978BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.650;2015-11-24 02:15:36.093;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2009-03-15 00:00:00.000;1526.59;463.56;378.59;684.44;0.00;0.00;30.53;1908.31;0.01;19.52;3484.95;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;988BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.653;2015-11-24 02:15:36.093;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2009-04-15 00:00:00.000;1526.59;468.20;373.95;684.44;0.00;0.00;30.53;1873.18;0.01;19.32;3449.62;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;998BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.653;2015-11-24 02:15:36.093;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2009-05-15 00:00:00.000;1526.59;472.88;369.27;684.44;0.00;0.00;30.53;1839.51;0.01;19.13;3415.76;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;9A8BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.657;2015-11-24 02:15:36.093;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2009-06-15 00:00:00.000;1526.59;477.61;364.54;684.44;0.00;0.00;30.53;1805.08;0.01;18.94;3381.14;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;9C8BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.657;2015-11-24 02:15:36.093;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2009-07-15 00:00:00.000;1526.59;482.38;359.77;684.44;0.00;0.00;30.53;1772.09;0.01;18.75;3347.96;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;9D8BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.657;2015-11-24 02:15:36.093;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2009-08-15 00:00:00.000;1526.59;487.21;354.94;684.44;0.00;0.00;30.53;1738.35;0.01;18.56;3314.03;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;9E8BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.660;2015-11-24 02:15:36.093;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2009-09-15 00:00:00.000;1532.30;492.08;350.07;690.15;0.00;0.00;30.65;1711.33;0.01;18.44;3292.72;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;9F8BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.660;2015-11-24 02:15:36.093;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2009-10-15 00:00:00.000;1514.77;497.00;345.15;672.62;0.00;0.00;30.30;1660.00;0.01;18.05;3223.12;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;A08BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.663;2015-11-24 02:15:36.093;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2009-11-15 00:00:00.000;1532.23;501.97;340.18;690.08;0.00;0.00;30.64;1646.29;0.01;18.08;3227.24;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;A18BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.663;2015-11-24 02:15:36.093;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2009-12-15 00:00:00.000;1525.88;506.99;335.16;683.73;0.00;0.00;30.52;1608.13;0.01;17.83;3182.36;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;A28BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.667;2015-11-24 02:15:36.093;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2010-01-15 00:00:00.000;1532.14;512.06;330.09;689.99;0.00;0.00;30.64;1582.53;0.01;17.72;3163.03;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;A38BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.667;2015-11-24 02:15:36.093;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2010-02-15 00:00:00.000;1513.11;517.18;324.97;670.96;0.00;0.00;30.26;1531.41;0.01;17.32;3092.10;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;A48BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.667;2015-11-24 02:15:36.093;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2010-03-15 00:00:00.000;1518.25;522.35;319.80;676.10;0.00;0.00;30.37;1508.37;0.01;17.22;3074.21;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;A58BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.670;2015-11-24 02:15:36.093;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2010-04-15 00:00:00.000;1530.15;527.58;314.57;688.00;0.00;0.00;30.60;1488.99;0.01;17.18;3066.92;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;A68BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.670;2015-11-24 02:15:36.093;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2010-05-15 00:00:00.000;1529.05;532.85;309.30;686.90;0.00;0.00;30.58;1458.05;0.01;17.00;3034.68;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;A78BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.673;2015-11-24 02:15:36.093;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2010-06-15 00:00:00.000;1520.29;538.18;303.97;678.14;0.00;0.00;30.41;1419.32;0.01;16.73;2986.75;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;A88BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.673;2015-11-24 02:15:36.093;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2010-07-15 00:00:00.000;1531.65;543.56;298.59;689.50;0.00;0.00;30.63;1400.60;0.01;16.69;2979.57;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;A98BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.673;2015-11-24 02:15:36.097;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2010-08-15 00:00:00.000;1537.30;549.00;293.15;695.15;0.00;0.00;30.75;1375.66;0.01;16.58;2960.29;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;AA8BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.677;2015-11-24 02:15:36.097;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2010-09-15 00:00:00.000;1517.16;554.49;287.66;675.01;0.00;0.00;30.34;1328.23;0.01;16.20;2891.93;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;AB8BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.680;2015-11-24 02:15:36.097;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2010-10-15 00:00:00.000;1520.87;560.03;282.12;678.72;0.00;0.00;30.42;1303.24;0.01;16.08;2870.61;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;AC8BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.680;2015-11-24 02:15:36.097;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2010-11-15 00:00:00.000;1528.65;565.63;276.52;686.50;0.00;0.00;30.57;1280.87;0.01;16.00;2856.09;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;AD8BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.680;2015-11-24 02:15:36.097;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2010-12-15 00:00:00.000;1519.92;571.29;270.86;677.77;0.00;0.00;30.40;1245.90;0.01;15.75;2811.97;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;AE8BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.683;2015-11-24 02:15:36.097;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2011-01-15 00:00:00.000;1537.91;577.00;265.15;695.76;0.00;0.00;30.76;1232.02;0.01;15.78;2816.47;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;AF8BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.683;2015-11-24 02:15:36.097;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2011-02-15 00:00:00.000;1525.19;582.77;259.38;683.04;0.00;0.00;30.50;1193.73;0.01;15.49;2764.91;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;B08BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.683;2015-11-24 02:15:36.097;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2011-03-15 00:00:00.000;1523.46;588.60;253.55;681.31;0.00;0.00;30.47;1167.27;0.01;15.33;2736.53;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;B18BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.687;2015-11-24 02:15:36.097;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2011-04-15 00:00:00.000;1532.33;594.49;247.66;690.18;0.00;0.00;30.65;1146.38;0.01;15.26;2724.62;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;B28BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.687;2015-11-24 02:15:36.097;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2011-05-15 00:00:00.000;1529.10;600.43;241.72;686.95;0.00;0.00;30.58;1117.50;0.01;15.08;2692.26;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;B38BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.690;2015-11-24 02:15:36.097;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2011-06-15 00:00:00.000;1527.05;606.44;235.71;684.90;0.00;0.00;30.54;1088.96;0.01;14.91;2661.46;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;B48BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.690;2015-11-24 02:15:36.097;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2011-07-15 00:00:00.000;1535.97;612.50;229.65;693.82;0.00;0.00;30.72;1069.27;0.01;14.85;2650.81;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;B58BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.690;2015-11-24 02:15:36.097;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2011-08-15 00:00:00.000;1525.69;618.63;223.52;683.54;0.00;0.00;30.51;1035.64;0.01;14.60;2606.44;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;B68BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.693;2015-11-24 02:15:36.097;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2011-09-15 00:00:00.000;1518.08;624.81;217.34;675.93;0.00;0.00;30.36;1004.41;0.01;14.38;2567.23;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;B78BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.697;2015-11-24 02:15:36.097;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2011-10-15 00:00:00.000;1523.53;631.06;211.09;681.38;0.00;0.00;30.47;982.95;0.01;14.29;2551.24;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;B88BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.697;2015-11-24 02:15:36.097;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2011-11-15 00:00:00.000;1528.55;637.37;204.78;686.40;0.00;0.00;30.57;960.46;0.01;14.19;2533.77;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;B98BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.697;2015-11-24 02:15:36.097;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2011-12-15 00:00:00.000;1527.08;643.74;198.41;684.93;0.00;0.00;30.54;934.92;0.01;14.04;2506.58;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;BA8BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.700;2015-11-24 02:15:36.097;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2012-01-15 00:00:00.000;1536.11;650.18;191.97;693.96;0.00;0.00;30.72;915.11;0.01;13.98;2495.92;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;BB8BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.700;2015-11-24 02:15:36.100;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2012-02-15 00:00:00.000;1520.96;656.68;185.47;678.81;0.00;0.00;30.42;881.26;0.01;13.70;2446.34;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;BC8BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.700;2015-11-24 02:15:36.100;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2012-03-15 00:00:00.000;1531.36;663.25;178.90;689.21;0.00;0.00;30.63;864.13;0.01;13.67;2439.79;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;BD8BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.703;2015-11-24 02:15:36.100;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2012-04-15 00:00:00.000;1519.19;669.88;172.27;677.04;0.00;0.00;30.38;832.96;0.01;13.42;2395.95;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;BE8BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.703;2015-11-24 02:15:36.100;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2012-05-15 00:00:00.000;1520.28;676.58;165.57;678.13;0.00;0.00;30.41;810.25;0.01;13.30;2374.24;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;BF8BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.707;2015-11-24 02:15:36.100;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2012-06-15 00:00:00.000;1524.12;683.35;158.80;681.97;0.00;0.00;30.48;788.40;0.01;13.20;2356.20;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;C08BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.707;2015-11-24 02:15:36.100;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2012-07-15 00:00:00.000;1531.98;690.18;151.97;689.83;0.00;0.00;30.64;769.45;0.01;13.14;2345.21;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;C18BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.710;2015-11-24 02:15:36.100;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2012-08-15 00:00:00.000;1516.44;697.08;145.07;674.29;0.00;0.00;30.33;738.34;0.01;12.87;2297.98;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;C28BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.710;2015-11-24 02:15:36.100;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2012-09-15 00:00:00.000;1525.26;704.05;138.10;683.11;0.00;0.00;30.51;719.43;0.01;12.82;2288.02;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;C38BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.710;2015-11-24 02:15:36.100;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2012-10-15 00:00:00.000;1533.44;711.09;131.06;691.29;0.00;0.00;30.67;700.95;0.01;12.76;2277.82;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;C48BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.713;2015-11-24 02:15:36.100;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2012-11-15 00:00:00.000;1541.19;718.20;123.95;699.04;0.00;0.00;30.82;681.52;0.01;12.69;2266.22;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;C58BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.713;2015-11-24 02:15:36.100;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2012-12-15 00:00:00.000;1527.40;725.39;116.76;685.25;0.00;0.00;30.55;653.61;0.01;12.46;2224.02;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;C68BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.717;2015-11-24 02:15:36.100;;;;;;;;;;;
7013;7;53;100000002599120000000;1000000025991;2013-01-15 00:00:00.000;1515.92;732.64;109.51;673.77;0.00;0.00;30.32;626.56;0.01;12.24;2185.04;IGPM1     ;PA        ;;;MENSAL;PCV;RNP;;0;I;C78BA44D-0A76-E411-B2D5-001DD8300006;2014-11-26 18:42:03.717;2015-11-24 02:15:36.100;;;;;;;;;;;
